"bathrm","hf_bathrm","heat","ac","rooms","bedrm","ayb","yr_rmdl","eyb","stories","saledate","price","gba","style","grade","cndtn","extwall","roof","intwall","kitchens","fireplaces","landarea","latitude","longitude","nbhd","ward","quadrant"
2,1,"Forced Air","Y",7,3,1953,NA,1962,2,"2003-03-20",268200,1365,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3841,40.7814204222711,-74.1540618737428,"F3","Ward 4","NW"
3,1,"Warm Cool","Y",9,4,1940,2007,1972,2.25,"2005-11-03",850100,2117,"2.5 Story Fin","Very Good","Good","Brick/Siding","Slate","Hardwood",1,1,7017,40.7691349088678,-74.1996809900762,"B2","Ward 4","NW"
2,2,"Hot Water Rad","N",10,5,1936,NA,1960,2.5,"2004-07-11",720600,2513,"2.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,6058,40.7585070769738,-74.1791076949441,"B8","Ward 4","NW"
2,1,"Warm Cool","Y",6,3,1961,NA,1977,1.25,"1999-04-14",165200,1287,"1 Story","Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,7358,40.6659692149304,-74.0946131536323,"D2","Ward 7","SE"
3,0,"Hot Water Rad","Y",6,3,1934,2011,1967,2,"2015-11-14",980200,2138,"2 Story","Good Quality","Good","Common Brick","Clay Tile","Hardwood",1,2,5500,40.7794999583335,-74.2051116443767,"B2","Ward 4","NW"
2,1,"Warm Cool","Y",6,2,1955,NA,1964,2,"2004-05-06",262100,1436,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4162,40.767508872352,-74.1448441758865,"E9","Ward 4","NE"
1,0,"Hot Water Rad","N",6,3,1908,2006,1961,2,"2005-04-04",223000,1952,"2 Story","Average","Average","Stucco","Built Up","Hardwood",1,0,1620,40.7061173990301,-74.1222577966026,"E4","Ward 6","NE"
2,0,"Hot Water Rad","Y",6,3,1928,2012,1967,2,"2017-05-25",532500,1399,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood/Carp",1,1,3402,40.7359927723876,-74.1107993364152,"F8","Ward 5","NE"
1,1,"Warm Cool","Y",5,2,1909,2006,1967,2,"2015-10-18",279100,980,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,0,1749,40.6650223592397,-74.1257916196349,"A4","Ward 8","SE"
3,2,"Hot Water Rad","Y",10,4,1924,2008,1978,2.5,"2009-01-31",1947300,3273,"2.5 Story Fin","Excellent","Very Good","Common Brick","Slate","Hardwood",1,1,5626,40.7344308027413,-74.2087674420562,"D8","Ward 3","NW"
1,0,"Warm Cool","Y",5,2,1926,NA,1943,1.25,"1999-06-02",105100,638,"1 Story","Average","Average","Aluminum","Comp Shingle","Hardwood",1,0,4730,40.7450846342292,-74.1224701588442,"D9","Ward 5","NE"
3,0,"Hot Water Rad","Y",9,4,1900,2014,1983,2,"2007-11-19",1345100,1900,"2 Story","Superior","Average","Hardboard","Metal- Sms","Hardwood",2,2,2158,40.7123559390659,-74.2098078820278,"C8","Ward 2","NW"
2,2,"Warm Cool","Y",5,3,1947,NA,1969,2,"2013-07-01",665100,1468,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,3000,40.7744056595721,-74.2012656181249,"B2","Ward 4","NW"
4,1,"Warm Cool","Y",9,4,1929,NA,1972,2,"2015-12-13",1638000,2074,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",2,1,6405,40.7435888987397,-74.2123039572488,"B4","Ward 3","NW"
3,2,"Warm Cool","Y",11,5,1936,NA,1972,2.5,"2007-10-30",1538300,2130,"2 Story","Very Good","Average","Brick/Stucco","Slate","Hardwood",1,1,12325,40.7394746744314,-74.2341965838773,"F6","Ward 3","NW"
1,1,"Hot Water Rad","N",6,3,1923,NA,1957,1,"1998-11-07",150900,1236,"1.5 Story Fin","Above Average","Average","Shingle","Comp Shingle","Hardwood",1,1,11000,40.7849095417334,-74.1623156850141,"A7","Ward 4","NW"
2,2,"Forced Air","Y",7,3,1948,2001,1973,2,"2017-05-13",1219100,1588,"2 Story","Good Quality","Good","Common Brick","Built Up","Hardwood",1,1,4590,40.7550289792415,-74.2163060923591,"E2","Ward 3","NW"
5,1,"Warm Cool","Y",10,5,1967,NA,1975,3,"1996-07-12",574100,3450,"3 Story","Very Good","Good","Common Brick","Built Up","Hardwood",1,1,4583,40.7444301075397,-74.2115058310324,"B4","Ward 3","NW"
3,1,"Warm Cool","Y",11,6,1926,2000,1972,2.25,"2000-07-31",749900,2462,"2.5 Story Fin","Very Good","Very Good","Wood Siding","Comp Shingle","Hardwood",1,1,6909,40.7769172772349,-74.2112387056367,"B2","Ward 4","NW"
1,1,"Forced Air","Y",6,3,1941,NA,1957,2,"2000-03-26",210300,1228,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,1,3680,40.7789488325084,-74.1693940019092,"A7","Ward 4","NW"
2,1,"Warm Cool","Y",7,3,1957,NA,1974,2,"2018-07-01",1170800,1742,"2 Story","Very Good","Average","Common Brick","Shingle","Hardwood",1,2,8254,40.7389314585068,-74.24242841447,"D4","Ward 3","NW"
1,1,"Forced Air","Y",7,4,1925,1995,1967,2,"2011-12-29",478800,1706,"2 Story","Above Average","Good","Wood Siding","Comp Shingle","Hardwood",1,1,5436,40.7787277198042,-74.163380900379,"A7","Ward 4","NW"
1,1,"Forced Air","Y",7,4,1905,2013,1967,2,"2014-02-11",251000,2372,"2 Story","Above Average","Good","Vinyl Siding","Metal- Sms","Hardwood/Carp",2,0,7020,40.6723397576721,-74.1306119487505,"A3","Ward 8","SE"
2,0,"Forced Air","N",8,5,1943,1971,1969,2,"2009-07-14",738900,1932,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,4450,40.748485687358,-74.2329839085747,"A2","Ward 3","NW"
4,0,"Forced Air","Y",9,6,1987,NA,1996,3,"2017-09-20",413200,4590,"3 Story","Average","Average","Brick/Siding","Comp Shingle","Hardwood",2,1,5229,40.6942148448713,-74.0627995684993,"B9","Ward 7","SE"
3,0,"Warm Cool","Y",7,4,1932,NA,1960,2,"2017-11-07",824800,1736,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",2,2,4600,40.7753870976955,-74.2044272179895,"B2","Ward 4","NW"
3,1,"Forced Air","Y",8,5,1926,2018,1967,1,"2018-04-03",891400,2288,"2 Story","Above Average","Very Good","Wood Siding","Comp Shingle","Hardwood",1,0,4730,40.7444349970002,-74.1164457473844,"D9","Ward 5","NE"
2,2,"Warm Cool","Y",6,3,1941,1990,1967,2.25,"2004-08-27",426500,1856,"2.5 Story Unfin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,4679,40.6728568035598,-74.1005224036018,"D2","Ward 7","SE"
2,1,"Hot Water Rad","N",7,4,1922,1928,1964,1.75,"2007-06-18",393400,1627,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,9442,40.7359801889315,-74.1085806464781,"F8","Ward 5","NE"
3,1,"Hot Water Rad","N",11,5,1939,2006,1967,2.5,"2006-07-18",586000,2072,"2.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,3689,40.7738051839274,-74.1685790768647,"A7","Ward 4","NW"
1,0,"Forced Air","Y",5,2,1910,2008,1964,2,"2016-06-19",297100,952,"2 Story","Average","Average","Vinyl Siding","Built Up","Carpet",1,0,3600,40.716979353166,-74.1290174705833,"A6","Ward 5","NE"
1,1,"Hot Water Rad","Y",6,3,1921,NA,1967,2,"2015-08-25",590700,1736,"2 Story","Above Average","Average","Wood Siding","Built Up","Hardwood",1,1,3500,40.7555395576021,-74.1691130347483,"A1","Ward 4","NW"
2,1,"Hot Water Rad","N",7,4,1914,2010,1967,2,"2007-11-01",524800,2038,"2 Story","Above Average","Average","Vinyl Siding","Comp Shingle","Carpet",1,1,7500,40.741456230467,-74.1286209493544,"A8","Ward 5","NE"
3,1,"Warm Cool","Y",8,3,1935,1996,1957,2,"1996-02-04",388000,2540,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,2,5520,40.7717375989506,-74.2102257186082,"B2","Ward 4","NW"
1,1,"Warm Cool","Y",7,3,1938,NA,1967,2,"2018-02-03",404200,1584,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4500,40.687087536449,-74.087670319144,"C4","Ward 7","SE"
3,0,"Hot Water Rad","Y",8,5,1921,NA,1960,1.5,"2011-06-19",1045700,1922,"1.5 Story Fin","Good Quality","Good","Stucco","Comp Shingle","Hardwood",1,2,12000,40.7653353155408,-74.2221095161472,"B2","Ward 3","NW"
2,1,"Warm Cool","Y",11,5,1926,NA,1981,2.5,"2002-05-02",870900,2400,"2.5 Story Fin","Superior","Good","Common Brick","Slate","Hardwood",1,1,6033,40.7633444887553,-74.2194549797814,"B2","Ward 3","NW"
3,1,"Warm Cool","Y",9,4,1935,2002,1957,2.25,"1993-04-03",387800,1704,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,7245,40.7772921596756,-74.2042426485039,"B2","Ward 4","NW"
2,2,"Hot Water Rad","Y",7,5,1924,2014,1969,1.5,"2008-12-13",1108900,2154,"1.5 Story Fin","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood/Carp",1,1,5577,40.7412480030396,-74.2126930191819,"B4","Ward 3","NW"
2,0,"Forced Air","Y",7,3,1941,2004,1967,2,"2004-11-20",306700,1188,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,0,4210,40.6694777389232,-74.0844567384265,"C4","Ward 7","SE"
4,1,"Forced Air","Y",10,5,1934,2008,1995,2.5,"2005-05-07",2723400,4379,"2.5 Story Fin","Superior","Good","Common Brick","Slate","Hardwood/Carp",1,4,21619,40.7302306762938,-74.2281662283343,"A5","Ward 3","NW"
3,1,"Warm Cool","Y",10,5,1940,2017,1986,2,"2017-05-16",1492000,2293,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5100,40.7508194321341,-74.2319162313994,"A2","Ward 3","NW"
1,1,"Forced Air","Y",6,3,1941,NA,1954,2,"1996-10-14",107800,1144,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,1,4163,40.7403686428489,-74.1021031401004,"F8","Ward 5","NE"
1,1,"Hot Water Rad","N",7,3,1949,NA,1959,2,"2018-03-25",224300,1120,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,6475,40.6964304140394,-74.0646220092292,"B9","Ward 7","SE"
3,1,"Warm Cool","Y",10,5,1925,2005,1970,2.25,"1993-10-07",385600,2704,"2.5 Story Fin","Very Good","Good","Wood Siding","Comp Shingle","Hardwood",1,1,3600,40.7707082072049,-74.217960182609,"B2","Ward 3","NW"
1,1,"Warm Cool","Y",6,3,1947,NA,1972,2,"2013-07-17",737400,1784,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5387,40.7464256001885,-74.1885754470528,"B8","Ward 4","NW"
2,2,"Forced Air","Y",7,4,1953,1980,1971,2.25,"1992-11-04",167600,2218,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,1,4500,40.7282311511688,-74.1210706169078,"F8","Ward 5","NE"
3,1,"Hot Water Rad","Y",8,3,1933,1998,1981,2.5,"2007-04-17",1424400,2733,"2.5 Story Fin","Superior","Average","Common Brick","Slate","Hardwood",1,2,9586,40.7407195260006,-74.2382923921559,"F2","Ward 3","NW"
4,1,"Forced Air","Y",8,5,1925,2006,1978,2,"2017-12-07",1784500,2558,"2 Story","Excellent","Good","Stucco","Comp Shingle","Hardwood",1,2,6250,40.7370566774179,-74.2288729236285,"F6","Ward 3","NW"
2,1,"Hot Water Rad","Y",6,3,1931,2012,1964,1.75,"2016-08-26",541700,1449,"2 Story","Average","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,5176,40.74504252165,-74.1169172112865,"F8","Ward 5","NE"
2,0,"Warm Cool","Y",9,4,1924,2010,1967,1.5,"2011-04-19",223100,1296,"1.5 Story Fin","Above Average","Good","Wood Siding","Comp Shingle","Hardwood/Carp",1,1,4000,40.6761981929373,-74.1293792741585,"A3","Ward 8","SE"
2,0,"Hot Water Rad","N",6,3,1929,2015,1967,2,"2016-10-08",629100,1392,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4531,40.7803619588819,-74.1649916670529,"A7","Ward 4","NW"
2,1,"Warm Cool","Y",9,4,1968,2013,1984,2,"2013-03-21",359100,2068,"Split Level","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,9000,40.6658959837984,-74.0996073600582,"D2","Ward 7","SE"
3,0,"Hot Water Rad","Y",5,4,1936,NA,1960,2,"2010-10-19",876400,2106,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,7820,40.7824148785738,-74.2044783147069,"B2","Ward 4","NW"
2,0,"Hot Water Rad","N",8,3,1934,NA,1947,2,"2006-12-31",453200,1750,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,2,4400,40.7659240530731,-74.1565868239893,"B3","Ward 4","NW"
3,0,"Hot Water Rad","Y",7,4,1934,NA,1970,2,"2016-08-25",949900,1705,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,4600,40.776209122458,-74.2033380307583,"B2","Ward 4","NW"
2,0,"Hot Water Rad","N",7,4,1941,NA,1967,1.5,"2014-08-12",855100,1911,"1.5 Story Fin","Above Average","Good","Shingle","Comp Shingle","Hardwood",1,1,5200,40.767560032787,-74.213329811508,"B2","Ward 3","NW"
2,0,"Hot Water Rad","N",9,5,1921,NA,1967,2,"2015-11-28",644700,1504,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",2,1,4876,40.7448093612401,-74.1313821589099,"A8","Ward 5","NE"
3,1,"Warm Cool","Y",8,4,1941,2014,1972,2,"2018-06-12",1501200,1864,"2 Story","Very Good","Very Good","Common Brick","Slate","Hardwood",1,1,7000,40.7613937313969,-74.2198777728479,"B2","Ward 3","NW"
4,2,"Forced Air","Y",9,4,1935,NA,1963,2,"2018-04-20",1349600,2950,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,2,10328,40.7633660644989,-74.208742440509,"C3","Ward 3","NW"
2,0,"Hot Water Rad","N",6,3,1936,NA,1960,1.5,"1997-09-15",209500,1517,"1.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,1,2833,40.7618932539127,-74.232376030446,"A2","Ward 3","NW"
2,0,"Forced Air","Y",7,3,1931,NA,1957,2.5,"2004-10-29",483300,1846,"2.5 Story Fin","Above Average","Good","Common Brick","Slate","Hardwood",1,1,4827,40.7800500546527,-74.1655687997963,"A7","Ward 4","NW"
1,0,"Hot Water Rad","N",7,2,1924,NA,1967,1.5,"2005-07-01",701000,1760,"1.5 Story Fin","Above Average","Average","Shingle","Comp Shingle","Hardwood",1,1,4378,40.7546853781144,-74.2361874192884,"A2","Ward 3","NW"
2,2,"Warm Cool","Y",11,4,1980,NA,1993,2,"2013-07-05",898900,2828,"2 Story","Good Quality","Average","Wood Siding","Comp Shingle","Wood Floor",1,0,6361,40.7658730847402,-74.2273920177925,"B2","Ward 3","NW"
2,1,"Hot Water Rad","Y",9,6,1914,NA,1969,2.5,"2015-11-28",1038900,4052,"2.5 Story Fin","Good Quality","Good","Common Brick","Clay Tile","Hardwood",1,2,6000,40.7673960507935,-74.1795484317895,"A1","Ward 4","NW"
2,0,"Hot Water Rad","Y",7,3,1921,2008,1967,2,"2008-06-15",499500,1474,"2 Story","Above Average","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4576,40.7712566113346,-74.1570184157649,"B3","Ward 4","NW"
3,0,"Forced Air","Y",9,3,1950,NA,1966,1,"2012-09-25",684700,1634,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,10181,40.7914989697228,-74.1987973116244,"D1","Ward 4","NW"
2,2,"Warm Cool","Y",9,4,1936,2004,1972,2,"2002-07-14",853100,3055,"2 Story","Very Good","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,7098,40.7386615315254,-74.2580173200772,"E6","Ward 3","NW"
3,1,"Warm Cool","Y",9,3,1950,2016,1976,2,"2009-04-17",790400,1992,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,5000,40.7674347016297,-74.2032060521529,"B2","Ward 4","NW"
3,1,"Warm Cool","Y",11,5,1984,2005,2000,2,"2018-06-01",1489200,2169,"2 Story","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,1,7753,40.7287709744688,-74.2311480474328,"A5","Ward 3","NW"
3,0,"Forced Air","Y",6,4,1922,1996,1961,1,"2009-07-12",348600,947,"1 Story","Average","Average","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,4600,40.7497795633345,-74.1372389818389,"A8","Ward 5","NE"
2,2,"Warm Cool","Y",6,4,1934,2011,1972,2,"2013-07-12",1113800,2114,"2 Story","Very Good","Very Good","Common Brick","Comp Shingle","Hardwood",1,1,4600,40.7805065308499,-74.207172887358,"B2","Ward 4","NW"
3,0,"Forced Air","Y",9,5,1962,1992,1982,1,"2005-05-01",1013700,1934,"1 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,9974,40.7774570914627,-74.1958031367939,"B2","Ward 4","NW"
4,1,"Hot Water Rad","Y",12,4,1922,1998,1972,2,"2017-10-10",1653100,3400,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,7965,40.7328835626301,-74.2049550954783,"D8","Ward 3","NW"
3,1,"Forced Air","Y",9,5,1923,2011,1967,2,"2011-11-17",615300,2140,"2 Story","Above Average","Very Good","Hardboard","Comp Shingle","Hardwood/Carp",1,0,4700,40.736764612039,-74.1301164534808,"A8","Ward 5","NE"
3,1,"Forced Air","Y",10,4,1929,2017,1967,3,"2017-05-27",492900,2004,"3 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,2895,40.671983908085,-74.1241016639145,"A3","Ward 8","SE"
3,1,"Hot Water Rad","Y",7,3,1925,2015,1969,2.5,"2014-09-01",851600,2437,"2.5 Story Unfin","Good Quality","Average","Common Brick","Slate","Wood Floor",1,1,7020,40.7464537903502,-74.1831988093063,"B8","Ward 4","NW"
5,1,"Forced Air","Y",10,6,1978,2015,2002,2,"2016-02-20",2337700,2880,"2 Story","Very Good","Very Good","Wood Siding","Comp Shingle","Hardwood",2,3,10916,40.756450759967,-74.1925373460907,"C3","Ward 3","NW"
4,1,"Forced Air","Y",6,4,1941,NA,1983,2,"2013-06-24",2023100,3343,"2 Story","Superior","Very Good","Brick/Stone","Slate","Hardwood",1,4,13215,40.7477191758093,-74.2354096193017,"F2","Ward 3","NW"
4,0,"Warm Cool","Y",8,5,1949,2009,1971,1.75,"2009-09-09",848500,2481,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,2,6285,40.7929370161911,-74.1854607148042,"B5","Ward 4",NA
1,1,"Hot Water Rad","N",6,2,1923,1971,1954,1.25,"2004-04-27",239100,1046,"1.5 Story Fin","Average","Average","Vinyl Siding","Comp Shingle","Hardwood",1,1,5633,40.7380978882331,-74.1122580096596,"F8","Ward 5","NE"
3,1,"Forced Air","Y",9,3,1927,2015,1964,1,"2016-05-22",659800,1782,"2 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4600,40.7658946389013,-74.1525745573184,"B3","Ward 4","NW"
4,1,"Hot Water Rad","Y",8,4,1932,2006,1969,2,"2013-07-26",935200,2184,"2 Story","Good Quality","Good","Brick/Siding","Slate","Hardwood",1,1,5100,40.7685417738356,-74.2024173855407,"B2","Ward 4","NW"
3,0,"Forced Air","Y",11,3,1957,2003,1976,2.5,"2005-05-25",902300,1963,"2.5 Story Fin","Good Quality","Good","Common Brick","Shake","Hardwood",1,2,6968,40.7388490361062,-74.251767390732,"D4","Ward 3","NW"
1,2,"Warm Cool","Y",9,4,1917,NA,1967,2,"2018-06-15",379300,1594,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3010,40.6630190411705,-74.1130337775549,"E8","Ward 8","SE"
1,0,"Hot Water Rad","N",6,3,1932,NA,1954,2.5,"1999-05-13",157800,1320,"2.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3388,40.7782012711126,-74.1637010834057,"A7","Ward 4","NW"
2,1,"Hot Water Rad","Y",7,3,1925,NA,1947,2,"2000-05-08",237700,1593,"2 Story","Above Average","Average","Shingle","Comp Shingle","Hardwood",1,0,2652,40.7428798476337,-74.1324148727443,"A8","Ward 5","NE"
3,1,"Warm Cool","Y",12,4,1951,1992,1977,2,"2016-10-03",1281000,2138,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,3,6743,40.7280886109362,-74.2348634826606,"A5","Ward 3","NW"
2,1,"Forced Air","Y",7,3,1997,NA,2009,2,"2003-11-27",363300,1674,"2 Story","Good Quality","Good","Brick/Siding","Shingle","Carpet",1,1,5290,40.7315329224629,-74.1203910081446,"F8","Ward 5","NE"
2,0,"Warm Cool","Y",7,2,1937,1986,1963,1.25,"2017-04-02",692600,1072,"1 Story","Very Good","Average","Wood Siding","Comp Shingle","Hardwood",1,1,2904,40.7246259030163,-74.2420630070371,"E6","Ward 3","NW"
2,1,"Forced Air","Y",8,3,1911,2009,1969,2.5,"2016-12-28",777700,1795,"2.5 Story Fin","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,3585,40.7542575349599,-74.1700724665949,"A1","Ward 4","NW"
2,1,"Forced Air","Y",7,4,1921,2014,1967,2,"2014-02-25",527500,2186,"2 Story","Above Average","Very Good","Brick/Stucco","Comp Shingle","Hardwood",1,1,2433,40.7316462813826,-74.112401660326,"F8","Ward 5","NE"
8,1,"Warm Cool","Y",13,7,2016,NA,2018,2.5,"2016-08-13",4763500,6463,"2.5 Story Fin","Exceptional-B","Excellent","Stone","Slate","Hardwood",1,1,13186,40.7213814041348,-74.2267412370985,"A5","Ward 3","NW"
1,0,"Hot Water Rad","N",11,5,1910,NA,1950,2,"1996-07-05",147900,2477,"2 Story","Good Quality","Average","Wood Siding","Slate","Hardwood",1,0,6496,40.7516194795685,-74.1711528058839,"A1","Ward 4","NW"
4,0,"Forced Air","Y",7,3,1926,2011,1970,2,"2004-05-29",984800,1880,"2 Story","Very Good","Good","Stucco","Comp Shingle","Hardwood",1,1,5000,40.7417825364601,-74.2115719149224,"B4","Ward 3","NW"
3,1,"Warm Cool","Y",10,5,1935,2010,1978,2,"2011-04-29",1676300,3078,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,3,11208,40.7326228866724,-74.2322525106383,"A5","Ward 3","NW"
3,1,"Forced Air","Y",7,5,2007,NA,2010,2,"2012-04-23",269800,1900,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Carpet",1,0,4000,40.6899288954995,-74.068413684714,"D7","Ward 7","SE"
5,1,"Warm Cool","Y",14,6,1939,2010,1969,2.5,"2001-04-22",786100,4636,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,6900,40.7583749313392,-74.2129701208763,"F5","Ward 3","NW"
3,1,"Forced Air","Y",8,4,1908,2016,1967,2,"2016-07-03",868300,1753,"2 Story","Above Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,5625,40.7397719078723,-74.123875913181,"A8","Ward 5","NE"
2,1,"Forced Air","N",8,3,1919,1980,1954,1,"1994-11-21",292200,1038,"1 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,5063,40.7108347006014,-74.2236610222394,"C6","Ward 3","NW"
1,1,"Hot Water Rad","N",8,4,1926,1977,1943,1.5,"2000-10-02",120100,1316,"1.5 Story Fin","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4275,40.731492635048,-74.1275286473072,"A8","Ward 5","NE"
3,1,"Forced Air","Y",8,4,2006,NA,2010,2,"2011-07-09",255600,1408,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,6014,40.6545226080539,-74.1126618274761,"E8","Ward 8","SE"
2,2,"Forced Air","Y",9,4,1912,NA,1972,2,"2002-09-01",555500,1791,"2 Story","Very Good","Average","Vinyl Siding","Comp Shingle","Hardwood",1,1,6787,40.712335864958,-74.2246513727601,"E6","Ward 3","NW"
2,0,"Hot Water Rad","N",6,4,1928,NA,1958,1.5,"2010-05-08",241200,1625,"1.5 Story Fin","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,7037,40.6804924691886,-74.0781725832763,"C4","Ward 7","SE"
2,2,"Hot Water Rad","Y",9,4,1923,2016,1969,2,"2003-04-07",507800,2392,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,4300,40.763567625255,-74.1798385103577,"A1","Ward 4","NW"
1,1,"Forced Air","Y",7,3,1939,NA,1957,2,"2002-04-05",527200,1642,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,3646,40.7529789621153,-74.2360395083942,"A2","Ward 3","NW"
2,0,"Warm Cool","Y",5,2,1956,2004,1978,3,"2017-08-03",825400,1245,"3 Story","Good Quality","Good","Common Brick","Metal- Sms","Hardwood",1,1,3294,40.71983451377,-74.2366713310843,"E6","Ward 3","NW"
3,1,"Forced Air","Y",9,6,2016,NA,2017,1,"2016-06-21",454700,2712,"3 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,4600,40.711446559157,-74.0678632087336,"B9","Ward 7","NE"
2,0,"Warm Cool","Y",7,3,1941,NA,1957,2,"1998-03-07",261000,1128,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",1,1,3154,40.7657830240459,-74.2244395653453,"B2","Ward 3","NW"
3,0,"Forced Air","Y",7,3,1936,2015,1967,2,"2016-04-07",400300,1102,"2 Story","Above Average","Good","Stone","Comp Shingle","Hardwood",1,1,4950,40.6829367815377,-74.0766264818508,"C4","Ward 7","SE"
1,1,"Hot Water Rad","N",8,3,1925,1995,1960,2,"1993-06-08",253800,2476,"2 Story","Good Quality","Good","Stone","Clay Tile","Hardwood",1,1,6300,40.7849150611051,-74.1739651557503,"F1","Ward 4","NW"
4,1,"Warm Cool","Y",10,5,1997,NA,2004,2,"2006-07-25",1525100,3634,"2 Story","Good Quality","Very Good","Brick Veneer","Comp Shingle","Hardwood/Carp",1,3,7540,40.7491320755255,-74.2422346168946,"F2","Ward 3","NW"
2,1,"Warm Cool","Y",9,3,1952,1992,1959,2,"2005-02-10",695300,1344,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,4250,40.7557248030535,-74.2273757200184,"A2","Ward 3","NW"
3,0,"Warm Cool","Y",7,3,1962,1961,1970,1,"2014-05-29",709800,1344,"1 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,6761,40.7496174567973,-74.1863838437882,"B8","Ward 4","NW"
1,0,"Forced Air","Y",4,1,1908,2015,1964,1,"2016-01-24",218600,586,"1 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,2250,40.7132446345536,-74.0788008212349,"B9","Ward 7","NE"
1,1,"Warm Cool","Y",7,4,1960,NA,1976,1.5,"2005-08-19",809400,1666,"1.5 Story Fin","Very Good","Good","Common Brick","Shake","Hardwood",1,2,5491,40.7312563115065,-74.2420040781445,"D4","Ward 3","NW"
2,1,"Hot Water Rad","Y",8,3,1928,2006,1984,2,"2009-10-27",1367200,1936,"2 Story","Very Good","Very Good","Common Brick","Slate","Hardwood",1,2,14388,40.7530458074603,-74.205423117968,"C3","Ward 3","NW"
